"country","year","project","tags","site","latitude","longitude","reef_type","reef_zone","reef_exposure","reef_slope","management","management_secondary","management_est_year","management_size","management_parties","management_compliance","management_rules","sample_date","transect_number","depth","fish_family","fish_genus","fish_taxon","size","biomass_kgha","trophic_group","functional_group"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambarinidada_11",-12.915278,48.606917,"fringing","fore reef","semi-exposed", ,"Ankarea restricted","WCS Madagascar",2013, ,"community/local government; government; NGO; private sector","low","gear restriction",2016-04-16,11,3,"Scaridae","Scarus","Scarus niger",25,5.87,"herbivore-detritivore","scraper"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambarinidada_11",-12.915278,48.606917,"fringing","fore reef","semi-exposed", ,"Ankarea restricted","WCS Madagascar",2013, ,"community/local government; government; NGO; private sector","low","gear restriction",2016-04-16,11,3,"Zanclidae","Zanclus","Zanclus cornutus",10,0.69,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus auranticavus",20,3.25,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus dussumieri",20,3.7,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus dussumieri",20,3.7,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus dussumieri",25,6.97,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus dussumieri",25,13.94,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus dussumieri",27,8.67,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus triostegus",12,1.18,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Acanthurus","Acanthurus triostegus",13,1.49,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",10,0.36,"omnivore","detritivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",15,1.24,"omnivore","detritivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",22,8.01,"omnivore","detritivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Naso","Naso brevirostris",25,16.72,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Naso","Naso brevirostris",28,11.66,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Naso","Naso lituratus",20,2.67,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Acanthuridae","Zebrasoma","Zebrasoma desjardinii",20,3.43,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Apogonidae","Cheilodipterus","Cheilodipterus macrodon",3,0,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Chaetodon","Chaetodon interruptus",13,2.07,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Chaetodon","Chaetodon kleinii",12,1.91,"omnivore","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Chaetodon","Chaetodon trifascialis",12,0.89,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Chaetodon","Chaetodon trifascialis",13,2.24,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Chaetodon","Chaetodon vagabundus",17,5.06,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Forcipiger","Forcipiger longirostris",12,1.09,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Chaetodontidae","Forcipiger","Forcipiger longirostris",17,3.17,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Cirrhitidae","Cirrhitichthys","Cirrhitichthys falco",4,0.02,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Cirrhitidae","Paracirrhites","Paracirrhites forsteri",12,0.39,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Epibulus","Epibulus insidiator",25,5.7,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres hortulanus",10,0.28,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres hortulanus",20,2.31,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres hortulanus",25,4.57,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres marginatus",5,0.13,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres marginatus",6,0.05,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres marginatus",7,0.16,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres marginatus",11,0.38,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres marginatus",13,0.67,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres marginatus",13,0.67,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Halichoeres","Halichoeres nebulosus",12,0.42,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Hemigymnus","Hemigymnus fasciatus",12,0.69,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma genivittatum",6,0.05,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma genivittatum",13,0.49,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma hardwicke",12,1.01,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma lunare",7,0.1,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma lunare",9,0.2,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma lunare",10,0.53,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma lunare",10,0.27,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma lunare",10,0.27,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambato_04",-16.57103,49.84414,"fringing","fore reef","sheltered", ,"Ambatoharanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-03,4,10,"Labridae","Thalassoma","Thalassoma lunare",12,0.45,"invertivore-mobile","micro-invertivore"
